	날짜	시간	요일	1	25	68
2018-08-07 4:00	1315.0	4.0	2.0	15.0	73.0	25.0
2018-08-07 5:00	1315.0	5.0	2.0	18.0	68.0	23.0
2018-08-07 6:00	1315.0	6.0	2.0	25.0	69.0	24.0
2018-08-07 7:00	1315.0	7.0	2.0	20.0	73.0	27.0
2018-08-07 8:00	1315.0	8.0	2.0	38.0	127.0	49.0
2018-08-07 9:00	1315.0	9.0	2.0	60.0	141.0	62.0
2018-08-07 10:00	1315.0	10.0	2.0	68.0	154.0	52.0
2018-08-07 11:00	1315.0	11.0	2.0	88.0	178.0	62.0
2018-08-07 12:00	1315.0	12.0	2.0	71.0	134.0	34.0
2018-08-07 13:00	1315.0	13.0	2.0	92.0	179.0	62.0
2018-08-07 14:00	1315.0	14.0	2.0	87.0	169.0	69.0
2018-08-07 15:00	1315.0	15.0	2.0	84.0	185.0	77.0
2018-08-07 16:00	1315.0	16.0	2.0	73.0	156.0	69.0
2018-08-07 17:00	1315.0	17.0	2.0	69.0	155.0	68.0
2018-08-07 18:00	1315.0	18.0	2.0	30.0	114.0	31.0
2018-08-07 19:00	1315.0	19.0	2.0	36.0	107.0	22.0
2018-08-07 20:00	1315.0	20.0	2.0	39.0	121.0	32.0
2018-08-07 21:00	1315.0	21.0	2.0	26.0	100.0	30.0
2018-08-07 22:00	1315.0	22.0	2.0	24.0	86.0	31.0
2018-08-07 23:00	1315.0	23.0	2.0	18.0	70.0	33.0
2018-08-08 0:00	1316.0	0.0	3.0	10.0	56.0	34.0
2018-08-08 1:00	1316.0	1.0	3.0	14.0	62.0	37.0
2018-08-08 2:00	1316.0	2.0	3.0	12.0	63.0	29.0
2018-08-08 3:00	1316.0	3.0	3.0	13.0	54.0	24.0
2018-08-08 4:00	1316.0	4.0	3.0	15.0	59.0	25.0
2018-08-08 5:00	1316.0	5.0	3.0	15.0	48.0	16.0
2018-08-08 6:00	1316.0	6.0	3.0	26.0	55.0	22.0
2018-08-08 7:00	1316.0	7.0	3.0	22.0	64.0	26.0
2018-08-08 8:00	1316.0	8.0	3.0	31.0	115.0	54.0
2018-08-08 9:00	1316.0	9.0	3.0	48.0	101.0	48.0
2018-08-08 10:00	1316.0	10.0	3.0	61.0	134.0	56.0
2018-08-08 11:00	1316.0	11.0	3.0	63.0	142.0	44.0
2018-08-08 12:00	1316.0	12.0	3.0	63.0	140.0	48.0
2018-08-08 13:00	1316.0	13.0	3.0	77.0	158.0	66.0
2018-08-08 14:00	1316.0	14.0	3.0	85.0	177.0	57.0
2018-08-08 15:00	1316.0	15.0	3.0	69.0	160.0	55.0
2018-08-08 16:00	1316.0	16.0	3.0	69.0	168.0	57.0
2018-08-08 17:00	1316.0	17.0	3.0	50.0	150.0	48.0
2018-08-08 18:00	1316.0	18.0	3.0	25.0	108.0	39.0
2018-08-08 19:00	1316.0	19.0	3.0	28.0	139.0	46.0
2018-08-08 20:00	1316.0	20.0	3.0	29.0	101.0	30.0
2018-08-08 21:00	1316.0	21.0	3.0	26.0	114.0	34.0
2018-08-08 22:00	1316.0	22.0	3.0	15.0	72.0	20.0
2018-08-08 23:00	1316.0	23.0	3.0	20.0	83.0	24.0
2018-08-09 0:00	1317.0	0.0	4.0	11.0	68.0	20.0
2018-08-09 1:00	1317.0	1.0	4.0	9.0	57.0	18.0
2018-08-09 2:00	1317.0	2.0	4.0	12.0	65.0	22.0
2018-08-09 3:00	1317.0	3.0	4.0	13.0	62.0	21.0
2018-08-09 4:00	1317.0	4.0	4.0	12.0	59.0	21.0
2018-08-09 5:00	1317.0	5.0	4.0	16.0	58.0	21.0
2018-08-09 6:00	1317.0	6.0	4.0	19.0	48.0	17.0
2018-08-09 7:00	1317.0	7.0	4.0	18.0	60.0	18.0
2018-08-09 8:00	1317.0	8.0	4.0	22.0	81.0	24.0
2018-08-09 9:00	1317.0	9.0	4.0	49.0	126.0	66.0
2018-08-09 10:00	1317.0	10.0	4.0	66.0	135.0	64.0
2018-08-09 11:00	1317.0	11.0	4.0	72.0	145.0	69.0
2018-08-09 12:00	1317.0	12.0	4.0	66.0	136.0	73.0
2018-08-09 13:00	1317.0	13.0	4.0	57.0	113.0	54.0
2018-08-09 14:00	1317.0	14.0	4.0	84.0	163.0	69.0
2018-08-09 15:00	1317.0	15.0	4.0	68.0	144.0	76.0
2018-08-09 16:00	1317.0	16.0	4.0	71.0	161.0	84.0
2018-08-09 17:00	1317.0	17.0	4.0	50.0	126.0	51.0
2018-08-09 18:00	1317.0	18.0	4.0	21.0	103.0	20.0
2018-08-09 19:00	1317.0	19.0	4.0	27.0	125.0	22.0
2018-08-09 20:00	1317.0	20.0	4.0	30.0	114.0	29.0
2018-08-09 21:00	1317.0	21.0	4.0	27.0	103.0	28.0
2018-08-09 22:00	1317.0	22.0	4.0	16.0	83.0	24.0
2018-08-09 23:00	1317.0	23.0	4.0	13.0	90.0	28.0
2018-08-10 0:00	1318.0	0.0	5.0	9.0	58.0	20.0
2018-08-10 1:00	1318.0	1.0	5.0	9.0	54.0	21.0
2018-08-10 2:00	1318.0	2.0	5.0	8.0	49.0	18.0
2018-08-10 3:00	1318.0	3.0	5.0	10.0	58.0	22.0
2018-08-10 4:00	1318.0	4.0	5.0	8.0	44.0	17.0
2018-08-10 5:00	1318.0	5.0	5.0	13.0	41.0	13.0
2018-08-10 6:00	1318.0	6.0	5.0	17.0	47.0	21.0
2018-08-10 7:00	1318.0	7.0	5.0	17.0	60.0	31.0
2018-08-10 8:00	1318.0	8.0	5.0	24.0	78.0	30.0
2018-08-10 9:00	1318.0	9.0	5.0	46.0	93.0	38.0
2018-08-10 10:00	1318.0	10.0	5.0	73.0	141.0	48.0
2018-08-10 11:00	1318.0	11.0	5.0	54.0	119.0	43.0
2018-08-10 12:00	1318.0	12.0	5.0	52.0	102.0	41.0
2018-08-10 13:00	1318.0	13.0	5.0	79.0	155.0	58.0
2018-08-10 14:00	1318.0	14.0	5.0	66.0	129.0	41.0
2018-08-10 15:00	1318.0	15.0	5.0	81.0	167.0	69.0
2018-08-10 16:00	1318.0	16.0	5.0	64.0	138.0	57.0
2018-08-10 17:00	1318.0	17.0	5.0	52.0	127.0	44.0
2018-08-10 18:00	1318.0	18.0	5.0	27.0	95.0	32.0
2018-08-10 19:00	1318.0	19.0	5.0	21.0	95.0	28.0
2018-08-10 20:00	1318.0	20.0	5.0	22.0	99.0	29.0
2018-08-10 21:00	1318.0	21.0	5.0	16.0	72.0	22.0
2018-08-10 22:00	1318.0	22.0	5.0	12.0	75.0	28.0
2018-08-10 23:00	1318.0	23.0	5.0	11.0	64.0	39.0
2018-08-11 0:00	1319.0	0.0	6.0	8.0	50.0	30.0
2018-08-11 1:00	1319.0	1.0	6.0	8.0	48.0	23.0
2018-08-11 2:00	1319.0	2.0	6.0	8.0	40.0	20.0
2018-08-11 3:00	1319.0	3.0	6.0	8.0	39.0	21.0
2018-08-11 4:00	1319.0	4.0	6.0	8.0	39.0	20.0
2018-08-11 5:00	1319.0	5.0	6.0	8.0	44.0	17.0
2018-08-11 6:00	1319.0	6.0	6.0	8.0	43.0	21.0
2018-08-11 7:00	1319.0	7.0	6.0	12.0	45.0	33.0
2018-08-11 8:00	1319.0	8.0	6.0	12.0	43.0	34.0
2018-08-11 9:00	1319.0	9.0	6.0	14.0	57.0	34.0
2018-08-11 10:00	1319.0	10.0	6.0	19.0	74.0	45.0
2018-08-11 11:00	1319.0	11.0	6.0	17.0	62.0	34.0
2018-08-11 12:00	1319.0	12.0	6.0	23.0	75.0	19.0
2018-08-11 13:00	1319.0	13.0	6.0	23.0	79.0	14.0
2018-08-11 14:00	1319.0	14.0	6.0	24.0	107.0	21.0
2018-08-11 15:00	1319.0	15.0	6.0	27.0	118.0	28.0
2018-08-11 16:00	1319.0	16.0	6.0	19.0	87.0	22.0
2018-08-11 17:00	1319.0	17.0	6.0	28.0	109.0	29.0
2018-08-11 18:00	1319.0	18.0	6.0	15.0	81.0	35.0
2018-08-11 19:00	1319.0	19.0	6.0	17.0	99.0	43.0
2018-08-11 20:00	1319.0	20.0	6.0	19.0	86.0	36.0
2018-08-11 21:00	1319.0	21.0	6.0	16.0	85.0	29.0
2018-08-11 22:00	1319.0	22.0	6.0	13.0	68.0	26.0
2018-08-11 23:00	1319.0	23.0	6.0	11.0	70.0	26.0
2018-08-12 0:00	1320.0	0.0	7.0	8.0	52.0	20.0
2018-08-12 1:00	1320.0	1.0	7.0	8.0	44.0	20.0
2018-08-12 2:00	1320.0	2.0	7.0	8.0	42.0	19.0
2018-08-12 3:00	1320.0	3.0	7.0	8.0	43.0	20.0
2018-08-12 4:00	1320.0	4.0	7.0	8.0	41.0	19.0
2018-08-12 5:00	1320.0	5.0	7.0	8.0	43.0	14.0
2018-08-12 6:00	1320.0	6.0	7.0	8.0	42.0	12.0
2018-08-12 7:00	1320.0	7.0	7.0	12.0	41.0	11.0
2018-08-12 8:00	1320.0	8.0	7.0	13.0	41.0	15.0
2018-08-12 9:00	1320.0	9.0	7.0	15.0	44.0	16.0
2018-08-12 10:00	1320.0	10.0	7.0	16.0	52.0	21.0
2018-08-12 11:00	1320.0	11.0	7.0	17.0	69.0	33.0
2018-08-12 12:00	1320.0	12.0	7.0	22.0	83.0	34.0
2018-08-12 13:00	1320.0	13.0	7.0	21.0	77.0	18.0
2018-08-12 14:00	1320.0	14.0	7.0	32.0	109.0	26.0
2018-08-12 15:00	1320.0	15.0	7.0	25.0	87.0	19.0
2018-08-12 16:00	1320.0	16.0	7.0	33.0	91.0	24.0
2018-08-12 17:00	1320.0	17.0	7.0	36.0	93.0	23.0
2018-08-12 18:00	1320.0	18.0	7.0	17.0	60.0	16.0
2018-08-12 19:00	1320.0	19.0	7.0	28.0	94.0	24.0
2018-08-12 20:00	1320.0	20.0	7.0	23.0	72.0	22.0
2018-08-12 21:00	1320.0	21.0	7.0	20.0	76.0	23.0
2018-08-12 22:00	1320.0	22.0	7.0	21.0	78.0	31.0
2018-08-12 23:00	1320.0	23.0	7.0	14.0	58.0	25.0
2018-08-13 0:00	1321.0	0.0	1.0	11.0	48.0	19.0
2018-08-13 1:00	1321.0	1.0	1.0	9.0	43.0	19.0
2018-08-13 2:00	1321.0	2.0	1.0	9.0	40.0	20.0
2018-08-13 3:00	1321.0	3.0	1.0	10.0	39.0	20.0
2018-08-13 4:00	1321.0	4.0	1.0	9.0	40.0	18.0
2018-08-13 5:00	1321.0	5.0	1.0	13.0	41.0	22.0
2018-08-13 6:00	1321.0	6.0	1.0	18.0	46.0	28.0
2018-08-13 7:00	1321.0	7.0	1.0	20.0	61.0	23.0
2018-08-13 8:00	1321.0	8.0	1.0	29.0	78.0	25.0
2018-08-13 9:00	1321.0	9.0	1.0	51.0	105.0	48.0
2018-08-13 10:00	1321.0	10.0	1.0	56.0	109.0	46.0
2018-08-13 11:00	1321.0	11.0	1.0	57.0	113.0	45.0
2018-08-13 12:00	1321.0	12.0	1.0	46.0	99.0	29.0
2018-08-13 13:00	1321.0	13.0	1.0	57.0	121.0	50.0
2018-08-13 14:00	1321.0	14.0	1.0	63.0	145.0	55.0
2018-08-13 15:00	1321.0	15.0	1.0	62.0	133.0	57.0
2018-08-13 16:00	1321.0	16.0	1.0	68.0	139.0	67.0
2018-08-13 17:00	1321.0	17.0	1.0	56.0	132.0	48.0
2018-08-13 18:00	1321.0	18.0	1.0	19.0	79.0	24.0
2018-08-13 19:00	1321.0	19.0	1.0	32.0	125.0	55.0
2018-08-13 20:00	1321.0	20.0	1.0	23.0	97.0	51.0
2018-08-13 21:00	1321.0	21.0	1.0	22.0	91.0	36.0
2018-08-13 22:00	1321.0	22.0	1.0	17.0	85.0	29.0
2018-08-13 23:00	1321.0	23.0	1.0	10.0	56.0	18.0
2018-08-14 0:00	1322.0	0.0	2.0	12.0	48.0	16.0
2018-08-14 1:00	1322.0	1.0	2.0	12.0	47.0	19.0
2018-08-14 2:00	1322.0	2.0	2.0	11.0	43.0	16.0
2018-08-14 3:00	1322.0	3.0	2.0	12.0	46.0	16.0
2018-08-14 4:00	1322.0	4.0	2.0	10.0	48.0	16.0
2018-08-14 5:00	1322.0	5.0	2.0	13.0	44.0	12.0
2018-08-14 6:00	1322.0	6.0	2.0	19.0	48.0	13.0
2018-08-14 7:00	1322.0	7.0	2.0	26.0	64.0	21.0
2018-08-14 8:00	1322.0	8.0	2.0	38.0	79.0	22.0
2018-08-14 9:00	1322.0	9.0	2.0	53.0	88.0	38.0
2018-08-14 10:00	1322.0	10.0	2.0	57.0	105.0	50.0
2018-08-14 11:00	1322.0	11.0	2.0	56.0	103.0	36.0
2018-08-14 12:00	1322.0	12.0	2.0	52.0	91.0	31.0
2018-08-14 13:00	1322.0	13.0	2.0	76.0	166.0	57.0
2018-08-14 14:00	1322.0	14.0	2.0	60.0	133.0	45.0
2018-08-14 15:00	1322.0	15.0	2.0	61.0	142.0	42.0
2018-08-14 16:00	1322.0	16.0	2.0	61.0	144.0	59.0
2018-08-14 17:00	1322.0	17.0	2.0	39.0	104.0	47.0
2018-08-14 18:00	1322.0	18.0	2.0	26.0	118.0	31.0
2018-08-14 19:00	1322.0	19.0	2.0	27.0	100.0	28.0
2018-08-14 20:00	1322.0	20.0	2.0	27.0	99.0	34.0
2018-08-14 21:00	1322.0	21.0	2.0	26.0	111.0	40.0
2018-08-14 22:00	1322.0	22.0	2.0	17.0	58.0	18.0
2018-08-14 23:00	1322.0	23.0	2.0	19.0	78.0	28.0
2018-08-15 0:00	1323.0	0.0	10.0	9.0	45.0	14.0
2018-08-15 1:00	1323.0	1.0	10.0	10.0	50.0	16.0
2018-08-15 2:00	1323.0	2.0	10.0	8.0	46.0	16.0
2018-08-15 3:00	1323.0	3.0	10.0	8.0	43.0	16.0
2018-08-15 4:00	1323.0	4.0	10.0	9.0	47.0	18.0
2018-08-15 5:00	1323.0	5.0	10.0	9.0	49.0	13.0
2018-08-15 6:00	1323.0	6.0	10.0	12.0	46.0	13.0
2018-08-15 7:00	1323.0	7.0	10.0	12.0	47.0	13.0
2018-08-15 8:00	1323.0	8.0	10.0	17.0	50.0	23.0
2018-08-15 9:00	1323.0	9.0	10.0	31.0	54.0	17.0
2018-08-15 10:00	1323.0	10.0	10.0	30.0	68.0	16.0
2018-08-15 11:00	1323.0	11.0	10.0	30.0	69.0	16.0
2018-08-15 12:00	1323.0	12.0	10.0	37.0	77.0	20.0
2018-08-15 13:00	1323.0	13.0	10.0	33.0	81.0	16.0
2018-08-15 14:00	1323.0	14.0	10.0	47.0	111.0	20.0
2018-08-15 15:00	1323.0	15.0	10.0	42.0	101.0	18.0
2018-08-15 16:00	1323.0	16.0	10.0	32.0	84.0	20.0
2018-08-15 17:00	1323.0	17.0	10.0	44.0	110.0	22.0
2018-08-15 18:00	1323.0	18.0	10.0	12.0	71.0	13.0
2018-08-15 19:00	1323.0	19.0	10.0	21.0	90.0	23.0
2018-08-15 20:00	1323.0	20.0	10.0	17.0	75.0	22.0
2018-08-15 21:00	1323.0	21.0	10.0	18.0	82.0	24.0
2018-08-15 22:00	1323.0	22.0	10.0	20.0	85.0	27.0
2018-08-15 23:00	1323.0	23.0	10.0	10.0	56.0	17.0
2018-08-16 0:00	1324.0	0.0	4.0	9.0	44.0	14.0
2018-08-16 1:00	1324.0	1.0	4.0	12.0	46.0	16.0
2018-08-16 2:00	1324.0	2.0	4.0	12.0	45.0	16.0
2018-08-16 3:00	1324.0	3.0	4.0	10.0	44.0	17.0
2018-08-16 4:00	1324.0	4.0	4.0	11.0	43.0	16.0
2018-08-16 5:00	1324.0	5.0	4.0	13.0	43.0	14.0
2018-08-16 6:00	1324.0	6.0	4.0	17.0	50.0	24.0
2018-08-16 7:00	1324.0	7.0	4.0	18.0	61.0	24.0
2018-08-16 8:00	1324.0	8.0	4.0	24.0	86.0	24.0
2018-08-16 9:00	1324.0	9.0	4.0	49.0	113.0	37.0
2018-08-16 10:00	1324.0	10.0	4.0	59.0	122.0	39.0
2018-08-16 11:00	1324.0	11.0	4.0	53.0	123.0	39.0
2018-08-16 12:00	1324.0	12.0	4.0	49.0	98.0	33.0
2018-08-16 13:00	1324.0	13.0	4.0	57.0	128.0	47.0
2018-08-16 14:00	1324.0	14.0	4.0	57.0	121.0	54.0
2018-08-16 15:00	1324.0	15.0	4.0	52.0	118.0	49.0
2018-08-16 16:00	1324.0	16.0	4.0	49.0	107.0	44.0
2018-08-16 17:00	1324.0	17.0	4.0	41.0	103.0	27.0
2018-08-16 18:00	1324.0	18.0	4.0	25.0	107.0	27.0
2018-08-16 19:00	1324.0	19.0	4.0	25.0	79.0	25.0
2018-08-16 20:00	1324.0	20.0	4.0	20.0	77.0	23.0
2018-08-16 21:00	1324.0	21.0	4.0	19.0	73.0	24.0
2018-08-16 22:00	1324.0	22.0	4.0	14.0	59.0	18.0
2018-08-16 23:00	1324.0	23.0	4.0	15.0	83.0	25.0
2018-08-17 0:00	1325.0	0.0	5.0	9.0	50.0	16.0
2018-08-17 1:00	1325.0	1.0	5.0	9.0	44.0	19.0
2018-08-17 2:00	1325.0	2.0	5.0	8.0	43.0	27.0
2018-08-17 3:00	1325.0	3.0	5.0	9.0	41.0	18.0
2018-08-17 4:00	1325.0	4.0	5.0	9.0	38.0	16.0
2018-08-17 5:00	1325.0	5.0	5.0	11.0	38.0	14.0
2018-08-17 6:00	1325.0	6.0	5.0	15.0	37.0	13.0
2018-08-17 7:00	1325.0	7.0	5.0	17.0	56.0	19.0
2018-08-17 8:00	1325.0	8.0	5.0	22.0	75.0	22.0
2018-08-17 9:00	1325.0	9.0	5.0	40.0	85.0	40.0
2018-08-17 10:00	1325.0	10.0	5.0	39.0	98.0	38.0
2018-08-17 11:00	1325.0	11.0	5.0	42.0	102.0	41.0
2018-08-17 12:00	1325.0	12.0	5.0	37.0	89.0	26.0
2018-08-17 13:00	1325.0	13.0	5.0	47.0	113.0	38.0
2018-08-17 14:00	1325.0	14.0	5.0	47.0	106.0	40.0
2018-08-17 15:00	1325.0	15.0	5.0	49.0	108.0	40.0
2018-08-17 16:00	1325.0	16.0	5.0	39.0	104.0	38.0
2018-08-17 17:00	1325.0	17.0	5.0	32.0	97.0	31.0
2018-08-17 18:00	1325.0	18.0	5.0	16.0	77.0	24.0
2018-08-17 19:00	1325.0	19.0	5.0	18.0	73.0	18.0
2018-08-17 20:00	1325.0	20.0	5.0	16.0	71.0	20.0
2018-08-17 21:00	1325.0	21.0	5.0	19.0	88.0	23.0
2018-08-17 22:00	1325.0	22.0	5.0	10.0	50.0	16.0
2018-08-17 23:00	1325.0	23.0	5.0	11.0	51.0	18.0
2018-08-18 0:00	1326.0	0.0	6.0	9.0	42.0	16.0
2018-08-18 1:00	1326.0	1.0	6.0	9.0	38.0	16.0
2018-08-18 2:00	1326.0	2.0	6.0	8.0	38.0	16.0
2018-08-18 3:00	1326.0	3.0	6.0	8.0	37.0	16.0
2018-08-18 4:00	1326.0	4.0	6.0	8.0	38.0	14.0
2018-08-18 5:00	1326.0	5.0	6.0	9.0	36.0	12.0
2018-08-18 6:00	1326.0	6.0	6.0	9.0	38.0	11.0
2018-08-18 7:00	1326.0	7.0	6.0	12.0	48.0	29.0
2018-08-18 8:00	1326.0	8.0	6.0	12.0	49.0	27.0
2018-08-18 9:00	1326.0	9.0	6.0	15.0	52.0	28.0
2018-08-18 10:00	1326.0	10.0	6.0	15.0	55.0	30.0
2018-08-18 11:00	1326.0	11.0	6.0	15.0	61.0	27.0
2018-08-18 12:00	1326.0	12.0	6.0	15.0	68.0	13.0
2018-08-18 13:00	1326.0	13.0	6.0	19.0	76.0	13.0
2018-08-18 14:00	1326.0	14.0	6.0	22.0	84.0	12.0
2018-08-18 15:00	1326.0	15.0	6.0	24.0	83.0	12.0
2018-08-18 16:00	1326.0	16.0	6.0	25.0	78.0	14.0
2018-08-18 17:00	1326.0	17.0	6.0	20.0	81.0	23.0
2018-08-18 18:00	1326.0	18.0	6.0	16.0	59.0	20.0
2018-08-18 19:00	1326.0	19.0	6.0	15.0	59.0	16.0
2018-08-18 20:00	1326.0	20.0	6.0	16.0	60.0	20.0
2018-08-18 21:00	1326.0	21.0	6.0	13.0	58.0	17.0
2018-08-18 22:00	1326.0	22.0	6.0	12.0	39.0	16.0
2018-08-18 23:00	1326.0	23.0	6.0	9.0	41.0	18.0
2018-08-19 0:00	1327.0	0.0	7.0	8.0	36.0	16.0
2018-08-19 1:00	1327.0	1.0	7.0	9.0	36.0	16.0
2018-08-19 2:00	1327.0	2.0	7.0	9.0	36.0	16.0
2018-08-19 3:00	1327.0	3.0	7.0	8.0	35.0	16.0
2018-08-19 4:00	1327.0	4.0	7.0	8.0	35.0	16.0
2018-08-19 5:00	1327.0	5.0	7.0	8.0	36.0	13.0
2018-08-19 6:00	1327.0	6.0	7.0	8.0	34.0	9.0
2018-08-19 7:00	1327.0	7.0	7.0	12.0	36.0	9.0
2018-08-19 8:00	1327.0	8.0	7.0	11.0	37.0	9.0
2018-08-19 9:00	1327.0	9.0	7.0	12.0	37.0	9.0
2018-08-19 10:00	1327.0	10.0	7.0	11.0	40.0	12.0
2018-08-19 11:00	1327.0	11.0	7.0	14.0	50.0	12.0
2018-08-19 12:00	1327.0	12.0	7.0	15.0	64.0	12.0
2018-08-19 13:00	1327.0	13.0	7.0	16.0	62.0	12.0
2018-08-19 14:00	1327.0	14.0	7.0	17.0	65.0	12.0
2018-08-19 15:00	1327.0	15.0	7.0	15.0	71.0	12.0
2018-08-19 16:00	1327.0	16.0	7.0	19.0	76.0	12.0
2018-08-19 17:00	1327.0	17.0	7.0	20.0	74.0	14.0
2018-08-19 18:00	1327.0	18.0	7.0	15.0	57.0	24.0
2018-08-19 19:00	1327.0	19.0	7.0	17.0	63.0	18.0
2018-08-19 20:00	1327.0	20.0	7.0	14.0	61.0	20.0
2018-08-19 21:00	1327.0	21.0	7.0	12.0	63.0	17.0
2018-08-19 22:00	1327.0	22.0	7.0	12.0	44.0	16.0
2018-08-19 23:00	1327.0	23.0	7.0	13.0	45.0	18.0
2018-08-20 0:00	1328.0	0.0	1.0	11.0	42.0	16.0
2018-08-20 1:00	1328.0	1.0	1.0	9.0	38.0	16.0
2018-08-20 2:00	1328.0	2.0	1.0	11.0	36.0	16.0
2018-08-20 3:00	1328.0	3.0	1.0	11.0	37.0	16.0
2018-08-20 4:00	1328.0	4.0	1.0	8.0	36.0	16.0
2018-08-20 5:00	1328.0	5.0	1.0	12.0	35.0	13.0
2018-08-20 6:00	1328.0	6.0	1.0	14.0	37.0	13.0
2018-08-20 7:00	1328.0	7.0	1.0	16.0	57.0	19.0
2018-08-20 8:00	1328.0	8.0	1.0	21.0	77.0	24.0
2018-08-20 9:00	1328.0	9.0	1.0	35.0	93.0	36.0
2018-08-20 10:00	1328.0	10.0	1.0	41.0	117.0	35.0
2018-08-20 11:00	1328.0	11.0	1.0	40.0	117.0	28.0
2018-08-20 12:00	1328.0	12.0	1.0	36.0	99.0	27.0
2018-08-20 13:00	1328.0	13.0	1.0	51.0	120.0	40.0
2018-08-20 14:00	1328.0	14.0	1.0	46.0	122.0	35.0
2018-08-20 15:00	1328.0	15.0	1.0	45.0	121.0	53.0
2018-08-20 16:00	1328.0	16.0	1.0	43.0	110.0	47.0
2018-08-20 17:00	1328.0	17.0	1.0	37.0	98.0	27.0
2018-08-20 18:00	1328.0	18.0	1.0	25.0	75.0	15.0
2018-08-20 19:00	1328.0	19.0	1.0	26.0	71.0	17.0
2018-08-20 20:00	1328.0	20.0	1.0	21.0	68.0	20.0
2018-08-20 21:00	1328.0	21.0	1.0	20.0	68.0	18.0
2018-08-20 22:00	1328.0	22.0	1.0	16.0	67.0	20.0
2018-08-20 23:00	1328.0	23.0	1.0	12.0	50.0	16.0
2018-08-21 0:00	1329.0	0.0	2.0	11.0	55.0	18.0
2018-08-21 1:00	1329.0	1.0	2.0	11.0	51.0	19.0
2018-08-21 2:00	1329.0	2.0	2.0	11.0	47.0	17.0
2018-08-21 3:00	1329.0	3.0	2.0	11.0	45.0	18.0
2018-08-21 4:00	1329.0	4.0	2.0	8.0	42.0	16.0
2018-08-21 5:00	1329.0	5.0	2.0	11.0	40.0	20.0
2018-08-21 6:00	1329.0	6.0	2.0	14.0	47.0	27.0
2018-08-21 7:00	1329.0	7.0	2.0	16.0	56.0	20.0
2018-08-21 8:00	1329.0	8.0	2.0	19.0	80.0	24.0
2018-08-21 9:00	1329.0	9.0	2.0	38.0	99.0	41.0
2018-08-21 10:00	1329.0	10.0	2.0	34.0	103.0	37.0
2018-08-21 11:00	1329.0	11.0	2.0	39.0	101.0	33.0
2018-08-21 12:00	1329.0	12.0	2.0	34.0	98.0	24.0
2018-08-21 13:00	1329.0	13.0	2.0	48.0	111.0	41.0
2018-08-21 14:00	1329.0	14.0	2.0	47.0	111.0	38.0
2018-08-21 15:00	1329.0	15.0	2.0	40.0	105.0	39.0
2018-08-21 16:00	1329.0	16.0	2.0	38.0	106.0	36.0
2018-08-21 17:00	1329.0	17.0	2.0	30.0	93.0	24.0
2018-08-21 18:00	1329.0	18.0	2.0	17.0	84.0	14.0
2018-08-21 19:00	1329.0	19.0	2.0	15.0	78.0	16.0
2018-08-21 20:00	1329.0	20.0	2.0	15.0	70.0	21.0
2018-08-21 21:00	1329.0	21.0	2.0	16.0	83.0	36.0
2018-08-21 22:00	1329.0	22.0	2.0	11.0	51.0	21.0
2018-08-21 23:00	1329.0	23.0	2.0	11.0	58.0	23.0
2018-08-22 0:00	1330.0	0.0	3.0	8.0	48.0	17.0
2018-08-22 1:00	1330.0	1.0	3.0	8.0	42.0	18.0
2018-08-22 2:00	1330.0	2.0	3.0	8.0	35.0	16.0
2018-08-22 3:00	1330.0	3.0	3.0	8.0	39.0	16.0
2018-08-22 4:00	1330.0	4.0	3.0	10.0	39.0	16.0
2018-08-22 5:00	1330.0	5.0	3.0	14.0	40.0	13.0
2018-08-22 6:00	1330.0	6.0	3.0	15.0	44.0	13.0
2018-08-22 7:00	1330.0	7.0	3.0	16.0	56.0	17.0
2018-08-22 8:00	1330.0	8.0	3.0	20.0	81.0	23.0
2018-08-22 9:00	1330.0	9.0	3.0	40.0	101.0	35.0
2018-08-22 10:00	1330.0	10.0	3.0	41.0	112.0	27.0
2018-08-22 11:00	1330.0	11.0	3.0	42.0	111.0	33.0
2018-08-22 12:00	1330.0	12.0	3.0	39.0	84.0	32.0
2018-08-22 13:00	1330.0	13.0	3.0	42.0	112.0	39.0
2018-08-22 14:00	1330.0	14.0	3.0	44.0	126.0	42.0
2018-08-22 15:00	1330.0	15.0	3.0	45.0	122.0	41.0
2018-08-22 16:00	1330.0	16.0	3.0	40.0	123.0	48.0
2018-08-22 17:00	1330.0	17.0	3.0	37.0	106.0	37.0
2018-08-22 18:00	1330.0	18.0	3.0	23.0	75.0	32.0
2018-08-22 19:00	1330.0	19.0	3.0	19.0	72.0	28.0
2018-08-22 20:00	1330.0	20.0	3.0	18.0	70.0	28.0
2018-08-22 21:00	1330.0	21.0	3.0	18.0	61.0	26.0
2018-08-22 22:00	1330.0	22.0	3.0	19.0	58.0	25.0
2018-08-22 23:00	1330.0	23.0	3.0	15.0	48.0	19.0
2018-08-23 0:00	1331.0	0.0	4.0	15.0	43.0	17.0
2018-08-23 1:00	1331.0	1.0	4.0	12.0	40.0	18.0
2018-08-23 2:00	1331.0	2.0	4.0	12.0	38.0	16.0
2018-08-23 3:00	1331.0	3.0	4.0	13.0	37.0	16.0
2018-08-23 4:00	1331.0	4.0	4.0	12.0	40.0	16.0
2018-08-23 5:00	1331.0	5.0	4.0	13.0	42.0	15.0
2018-08-23 6:00	1331.0	6.0	4.0	14.0	40.0	16.0
2018-08-23 7:00	1331.0	7.0	4.0	16.0	56.0	20.0
